0.115518053636463,-0.0912937163694013,0.0194352091541371,0.0456557798052028,0.0187157847090069,-0.0532584898676169,0.0477680723452036,0.0445341215669964,0.0484017090689965,-0.0835822330493262
-0.154771284566964,0.126367138208038,0.0194109796612988,0.0459509131727055,0.0170695763759606,-0.0376011306495521,0.0422322306444631,0.069157074682672,0.0473953426844051,-0.0743341972565706
-0.154114395076367,-0.122999242065553,-0.164938986513178,0.126426994789127,-0.00312420872058185,-0.0194638147837472,-0.100048699419295,0.125368468631372,0.035891328644548,-0.0245722529747607
0.112799646709068,-0.127091272270646,-0.165503249687667,0.126442221752603,-0.161525456034424,0.118971031224129,-0.209141273219848,0.127647049170119,-0.0723119182592307,0.069292987747381
0.115518053636463,-0.0912937163694013,-0.210964204919548,0.0593843315608337,-0.18181427319282,0.129339884566726,-0.221340976630903,0.0897590739177137,-0.184415899762518,0.124786856147984
0.115518053636463,-0.0912937163694013,-0.210396964947444,0.0406818384519632,-0.222660878346055,0.0925174675202243,-0.214234571530282,0.0359262430663494,-0.227644661518764,0.124628102673158
0.115518053636463,-0.0912937163694013,-0.206543743674548,-0.0527267113312621,-0.220964110974003,0.0687164308168739,-0.19992201055786,-0.0612023704343624,-0.227837058177164,0.123961533921107
0.115518053636463,-0.0912937163694013,-0.204458621922741,-0.0710313470300202,-0.209356422239715,-0.0585005790194852,-0.190975291878488,-0.0984648039132608,-0.205950726365435,-0.00395861392333848
0.115518053636463,-0.0912937163694013,-0.202141752323678,-0.0746665758663886,-0.15622509840047,-0.122176401692348,-0.18464038710394,-0.105583895410766,-0.200470141144583,-0.031504415004089
0.115518053636463,-0.0912937163694013,-0.154505818669206,-0.111747365030121,-0.155502576578203,-0.122427708524876,-0.16491739764787,-0.126678764593021,-0.185193820524726,-0.0989256316145422
0.115518053636463,-0.0912937163694013,-0.153837238253656,-0.111902586759484,0.0187157847090069,-0.0532584898676169,-0.157119401802882,-0.126342877695966,-0.168884855931764,-0.10753246461739
0.115518053636463,-0.0912937163694013,-0.145289981469438,-0.109756136613432,0.0187157847090069,-0.0532584898676169,-0.0774909242502884,-0.0838781512796458,-0.132542909752306,-0.122194762349486
0.115518053636463,-0.0912937163694013,-0.144368171841526,-0.109228063908896,0.0187157847090069,-0.0532584898676169,0.0475514671476082,0.0399769486361519,-0.0297115072353583,-0.121008618248522
0.115518053636463,-0.0912937163694013,0.0126660329255643,0.0375139316178221,0.0187157847090069,-0.0532584898676169,0.0477680723452036,0.0445341215669964,0.0484017090689965,-0.0835822330493262
0.115518053636463,-0.0912937163694013,0.0194352091541371,0.0456557798052028,0.0187157847090069,-0.0532584898676169,0.0477680723452036,0.0445341215669964,0.0484017090689965,-0.0835822330493262
